User_id,food_name,country,calories,protein_g,fat_g,carbs_g,primary_goal,time_of_day,suitability_score
80,Chickpea Stew,Greece,130,7,4,18,Maintenance,Lunch,0
80,Roasted Eggplant Dip,Greece,75,2,5,7,Maintenance,Lunch,0
80,Shrimp Saganaki,Greece,140,18,6,4,Maintenance,Lunch,1
80,Lamb Chops (Trimmed),Greece,260,25,18,0,Maintenance,Dinner,0
80,Baked Sea Bream,Greece,130,22,4,0,Maintenance,Dinner,1
80,Chicken Gyro Plate (Lean),Greece,190,22,10,3,Maintenance,Dinner,1
80,Stuffed Peppers (Gemista),Greece,110,6,4,14,Maintenance,Dinner,0
80,Beef Stifado Stew,Greece,180,20,10,4,Maintenance,Dinner,1
80,Grilled Sardines,Greece,200,25,11,0,Maintenance,Dinner,0
80,Gigantes Plaki (Beans),Greece,125,7,4,16,Maintenance,Dinner,0
80,Roasted Chicken & Lemon,Greece,160,24,7,2,Maintenance,Dinner,1
80,Grilled Squid,Greece,95,18,2,1,Maintenance,Dinner,1
80,Vegetable Briam,Greece,85,2,5,9,Maintenance,Dinner,0
81,French Omelette,France,154,11,12,1,Muscle Gain,Breakfast,0
81,Greek Yogurt,France,59,10,0.5,4,Muscle Gain,Breakfast,0
81,Fruit Crepe (Lean),France,180,4,6,28,Muscle Gain,Breakfast,0
81,Whole Grain Baguette,France,250,9,2,48,Muscle Gain,Breakfast,0
81,Soft Boiled Egg,France,155,13,11,1,Muscle Gain,Breakfast,0
81,Cottage Cheese with Berries,France,95,11,4,5,Muscle Gain,Breakfast,0
81,Baked Apple,France,60,0.5,0.2,15,Muscle Gain,Breakfast,0
81,Ratatouille Tart,France,160,4,9,15,Muscle Gain,Breakfast,0
81,Walnut Bread,France,280,9,12,35,Muscle Gain,Breakfast,0
81,Low Fat Brie,France,250,20,18,1,Muscle Gain,Breakfast,1
81,Salad Nicoise,France,145,12,9,5,Muscle Gain,Lunch,0
81,Ratatouille,France,60,1,3,7,Muscle Gain,Lunch,0
81,Steak Frites (Lean),France,240,18,12,15,Muscle Gain,Lunch,0
81,French Onion Soup,France,95,4,5,10,Muscle Gain,Lunch,0
81,Quiche Lorraine (Lean),France,250,9,18,14,Muscle Gain,Lunch,0
81,Roasted Chicken Breast,France,165,31,4,0,Muscle Gain,Lunch,1
81,Lentils with Herbs,France,110,9,0.5,18,Muscle Gain,Lunch,0
81,Grilled Mussels,France,170,24,4,7,Muscle Gain,Lunch,1
81,Vegetable Consomme,France,20,1,0,4,Muscle Gain,Lunch,0
81,Nicoise Sandwich,France,190,11,8,20,Muscle Gain,Lunch,0
81,Coq au Vin,France,165,18,8,4,Muscle Gain,Dinner,0
81,Salmon en Papillote,France,180,22,10,2,Muscle Gain,Dinner,1
81,Boeuf Bourguignon,France,190,20,11,5,Muscle Gain,Dinner,1
81,Roasted Duck Breast,France,220,19,15,0,Muscle Gain,Dinner,1
81,Bouillabaisse (Fish),France,110,18,3,4,Muscle Gain,Dinner,0
81,Veal Blanquette,France,170,20,9,4,Muscle Gain,Dinner,1
81,Steamed Asparagus,France,20,2,0.1,4,Muscle Gain,Dinner,0
81,Baked Camembert (Small),France,290,18,24,1,Muscle Gain,Dinner,0
81,Provencal Sea Bass,France,130,22,4,0,Muscle Gain,Dinner,1
81,Chicken Fricassee,France,160,18,9,3,Muscle Gain,Dinner,0
82,Greek Yogurt (Fat Free),USA,59,10,0.4,3.6,Maintenance,Breakfast,0
82,Steel Cut Oats,USA,70,3,1.5,12,Maintenance,Breakfast,0
82,Scrambled Egg Whites,USA,52,11,0.2,0.7,Maintenance,Breakfast,1
82,Whole Grain Toast,USA,250,12,4,42,Maintenance,Breakfast,1
82,Blueberries,USA,57,0.7,0.3,14,Maintenance,Breakfast,0
82,Turkey Bacon,USA,230,20,15,1,Maintenance,Breakfast,1
82,Cottage Cheese,USA,98,11,4,3,Maintenance,Breakfast,1
82,Avocado Toast,USA,160,4,12,12,Maintenance,Breakfast,0
82,Peanut Butter on Apple,USA,110,3,8,10,Maintenance,Breakfast,0
82,Green Smoothie,USA,50,2,0.5,10,Maintenance,Breakfast,0
82,Grilled Chicken Breast,USA,165,31,3.6,0,Maintenance,Lunch,0
82,Tuna Salad (Light),USA,120,20,4,0,Maintenance,Lunch,1
82,Turkey Sandwich (WW),USA,190,15,6,20,Maintenance,Lunch,1
82,Quinoa Veggie Bowl,USA,140,5,3,22,Maintenance,Lunch,0
82,Grilled Salmon,USA,200,22,12,0,Maintenance,Lunch,1
82,Spinach Salad,USA,23,3,0.4,3.6,Maintenance,Lunch,0
82,Lentil Soup,USA,116,9,0.4,20,Maintenance,Lunch,0
82,Roast Beef (Lean),USA,150,25,5,0,Maintenance,Lunch,0
82,Steam Broccoli,USA,35,3,0.4,7,Maintenance,Lunch,0
82,Chickpea Salad,USA,160,8,6,18,Maintenance,Lunch,0
82,Baked Cod,USA,105,23,0.9,0,Maintenance,Dinner,1
82,Roasted Turkey Breast,USA,140,29,2,0,Maintenance,Dinner,0
82,Sirloin Steak (Lean),USA,240,27,14,0,Maintenance,Dinner,0
82,Grilled Asparagus,USA,20,2,0.1,4,Maintenance,Dinner,0
82,Baked Sweet Potato,USA,86,1.6,0.1,20,Maintenance,Dinner,0
82,Spaghetti Squash,USA,31,0.6,0.6,7,Maintenance,Dinner,0
82,Venison Roast,USA,150,30,3,0,Maintenance,Dinner,0
82,Boiled Shrimp,USA,99,24,0.3,0,Maintenance,Dinner,1
82,Chicken Noodle Soup,USA,40,3,1,5,Maintenance,Dinner,0
82,Tofu Stir Fry,USA,100,10,5,4,Maintenance,Dinner,0
83,Menemen (Eggs),Turkey,120,7,9,4,Maintenance,Breakfast,0
83,Simit (Sesame Bread),Turkey,270,9,5,50,Maintenance,Breakfast,0
83,White Cheese (Feta),Turkey,260,18,20,2,Maintenance,Breakfast,1
83,Olives and Tomatoes,Turkey,80,1,8,3,Maintenance,Breakfast,0
83,Honey and Kaymak,Turkey,350,2,25,30,Maintenance,Breakfast,0
83,Sucuk (Small Portion),Turkey,330,14,30,2,Maintenance,Breakfast,1
83,Boiled Egg & Parsley,Turkey,145,12,10,1,Maintenance,Breakfast,1
83,Tahini & Molasses,Turkey,400,10,25,38,Maintenance,Breakfast,0
83,Acuka (Nut Spread),Turkey,250,5,22,10,Maintenance,Breakfast,0
83,Cucumber with Dill,Turkey,20,1,0.1,4,Maintenance,Breakfast,0
83,Doner Kebab (Chicken Lean),Turkey,180,20,10,4,Maintenance,Lunch,1
83,Lentil Soup (Mercimek),Turkey,75,5,1,12,Maintenance,Lunch,0
83,Lahmacun (One Piece),Turkey,190,9,8,22,Maintenance,Lunch,0
83,Bulgur Pilaf,Turkey,120,4,1,25,Maintenance,Lunch,0
83,Cacik (Yogurt Dip),Turkey,50,4,2,4,Maintenance,Lunch,0
83,Kofte (Grilled Meatball),Turkey,220,24,13,2,Maintenance,Lunch,1
83,Vegetable Pide,Turkey,240,8,9,32,Maintenance,Lunch,0
83,Stuffed Eggplant,Turkey,110,2,8,10,Maintenance,Lunch,0
83,Shepherd Salad,Turkey,40,1,2,5,Maintenance,Lunch,0
83,Chicken Shish Kebab,Turkey,155,24,6,0,Maintenance,Lunch,1
83,Lamb Shish Kebab,Turkey,230,25,14,0,Maintenance,Dinner,0
83,Baked Sea Bass,Turkey,130,23,4,0,Maintenance,Dinner,1
83,Beef Manti (Small Portion),Turkey,200,11,9,20,Maintenance,Dinner,1
83,Iskender (Lean Meat),Turkey,240,18,16,10,Maintenance,Dinner,1
83,Okra Stew with Lamb,Turkey,120,12,7,4,Maintenance,Dinner,1
83,Borek (Spinach/Cheese),Turkey,300,10,18,26,Maintenance,Dinner,0
83,Kurnu Yaruk (Eggplant),Turkey,140,10,10,4,Maintenance,Dinner,0
83,Grilled Quail,Turkey,200,25,11,0,Maintenance,Dinner,0
83,White Bean Stew,Turkey,125,8,3,17,Maintenance,Dinner,0
83,Stuffed Cabbage Rolls,Turkey,135,9,7,10,Maintenance,Dinner,0
84,Grilled Mackerel,Japan,230,21,15,0,Maintenance,Breakfast,1
84,Miso Soup,Japan,35,3,1,4,Maintenance,Breakfast,0
84,Natto (Fermented Soy),Japan,210,18,11,14,Maintenance,Breakfast,1
84,Tamagoyaki,Japan,150,10,10,4,Maintenance,Breakfast,0
84,Boiled White Rice,Japan,130,3,0.3,28,Maintenance,Breakfast,0
84,Steamed Tofu,Japan,80,8,4,2,Maintenance,Breakfast,0
84,Pickled Vegetables,Japan,20,1,0.1,4,Maintenance,Breakfast,0
84,Green Tea,Japan,1,0.1,0,0,Maintenance,Breakfast,0
84,Onigiri (Tuna),Japan,170,5,1,35,Maintenance,Breakfast,0
84,Dried Seaweed,Japan,35,6,0.5,5,Maintenance,Breakfast,0
84,Salmon Sushi,Japan,145,7,2,24,Maintenance,Lunch,0
84,Tuna Sashimi,Japan,105,23,0.5,0,Maintenance,Lunch,1
84,Ramen (Shoyu),Japan,160,6,7,20,Maintenance,Lunch,0
84,Vegetable Tempura,Japan,220,3,14,22,Maintenance,Lunch,0
84,Cold Soba Noodles,Japan,115,5,1,22,Maintenance,Lunch,0
84,Chicken Yakitori,Japan,160,20,8,1,Maintenance,Lunch,1
84,Chawanmushi (Egg),Japan,90,7,6,2,Maintenance,Lunch,0
84,Edamame,Japan,122,11,5,10,Maintenance,Lunch,1
84,Salmon Teriyaki,Japan,190,21,9,6,Maintenance,Lunch,1
84,Beef Tataki,Japan,130,22,4,1,Maintenance,Lunch,1
84,Chicken Teriyaki,Japan,175,20,7,8,Maintenance,Dinner,1
84,Beef Gyudon (Lean),Japan,195,12,10,18,Maintenance,Dinner,1
84,Unagi (Grilled Eel),Japan,285,22,18,10,Maintenance,Dinner,1
84,Boiled Spinach (Gomae),Japan,45,3,2,4,Maintenance,Dinner,0
84,Beef Shabu Shabu,Japan,140,18,6,2,Maintenance,Dinner,1
84,Miso Glazed Cod,Japan,160,20,7,5,Maintenance,Dinner,1
84,Stir Fried Squid,Japan,100,18,2,2,Maintenance,Dinner,1
84,Clear Clam Soup,Japan,30,4,0.5,2,Maintenance,Dinner,0
84,Oden (Simmered),Japan,90,7,3,8,Maintenance,Dinner,0
84,Japanese Chicken Curry,Japan,150,9,7,14,Maintenance,Dinner,0
85,Acai Bowl (Unsweetened),Brazil,100,2,5,14,Weight Loss,Breakfast,1
85,Pao de Queijo (Small),Brazil,310,6,18,34,Weight Loss,Breakfast,0
85,Tapioca with Cheese,Brazil,180,4,6,30,Weight Loss,Breakfast,0
85,Papaya Fruit,Brazil,43,0.5,0.1,11,Weight Loss,Breakfast,1
85,Bolo de Fuba (Corn),Brazil,320,5,14,45,Weight Loss,Breakfast,0
85,Grilled Pineapple,Brazil,50,0.5,0.2,13,Weight Loss,Breakfast,1
85,Scrambled Eggs (2),Brazil,145,12,10,1,Weight Loss,Breakfast,1
85,Whole Wheat Bread,Brazil,250,9,3,48,Weight Loss,Breakfast,0
85,Couscous (Nordestino),Brazil,110,4,0.5,23,Weight Loss,Breakfast,1
85,Fruit Smoothie,Brazil,60,2,0.5,12,Weight Loss,Breakfast,1
85,Feijoada (Lean Version),Brazil,170,14,9,10,Weight Loss,Lunch,0
85,Moqueca (Fish Stew),Brazil,150,12,9,6,Weight Loss,Lunch,1
85,Picanha (Lean Fat Cap),Brazil,240,25,15,0,Weight Loss,Lunch,0
85,Chicken Coxinha (Baked),Brazil,220,12,10,22,Weight Loss,Lunch,0
85,Rice and Black Beans,Brazil,130,6,1,25,Weight Loss,Lunch,1
85,Grilled Chicken Breast,Brazil,165,31,3.6,0,Weight Loss,Lunch,0
85,Shrimp Bobo,Brazil,180,15,11,8,Weight Loss,Lunch,0
85,Hearts of Palm Salad,Brazil,30,2,0.2,5,Weight Loss,Lunch,1
85,Roasted Pumpkin,Brazil,50,1,2,8,Weight Loss,Lunch,1
85,Farofa (Toasted Cassava),Brazil,350,3,12,60,Weight Loss,Lunch,0
85,Churrasco Skewer,Brazil,230,26,14,0,Weight Loss,Dinner,0
85,Baked Snapper,Brazil,120,23,3,0,Weight Loss,Dinner,1
85,Chicken Stroganoff,Brazil,190,16,12,7,Weight Loss,Dinner,0
85,Mandioka (Boiled Yuca),Brazil,160,1.5,0.3,38,Weight Loss,Dinner,0
85,Mixed Green Salad,Brazil,20,2,0.2,4,Weight Loss,Dinner,1
85,Grilled Lobster Tail,Brazil,110,22,2,1,Weight Loss,Dinner,1
85,Beef Kofta (Brazilian),Brazil,210,22,13,1,Weight Loss,Dinner,0
85,Sauteed Kale (Couve),Brazil,50,3,3,6,Weight Loss,Dinner,1
85,Garlic Shrimp,Brazil,130,20,5,2,Weight Loss,Dinner,1
85,Veggie Moqueca,Brazil,110,4,7,9,Weight Loss,Dinner,1
86,French Omelette,France,154,11,12,1,Maintenance,Breakfast,1
86,Greek Yogurt,France,59,10,0.5,4,Maintenance,Breakfast,0
86,Fruit Crepe (Lean),France,180,4,6,28,Maintenance,Breakfast,0
86,Whole Grain Baguette,France,250,9,2,48,Maintenance,Breakfast,0
86,Soft Boiled Egg,France,155,13,11,1,Maintenance,Breakfast,1
86,Cottage Cheese with Berries,France,95,11,4,5,Maintenance,Breakfast,1
86,Baked Apple,France,60,0.5,0.2,15,Maintenance,Breakfast,0
86,Ratatouille Tart,France,160,4,9,15,Maintenance,Breakfast,0
86,Walnut Bread,France,280,9,12,35,Maintenance,Breakfast,0
86,Low Fat Brie,France,250,20,18,1,Maintenance,Breakfast,1
86,Salad Nicoise,France,145,12,9,5,Maintenance,Lunch,1
86,Ratatouille,France,60,1,3,7,Maintenance,Lunch,0
86,Steak Frites (Lean),France,240,18,12,15,Maintenance,Lunch,1
86,French Onion Soup,France,95,4,5,10,Maintenance,Lunch,0
86,Quiche Lorraine (Lean),France,250,9,18,14,Maintenance,Lunch,0
86,Roasted Chicken Breast,France,165,31,4,0,Maintenance,Lunch,0
86,Lentils with Herbs,France,110,9,0.5,18,Maintenance,Lunch,0
86,Grilled Mussels,France,170,24,4,7,Maintenance,Lunch,1
86,Vegetable Consomme,France,20,1,0,4,Maintenance,Lunch,0
86,Nicoise Sandwich,France,190,11,8,20,Maintenance,Lunch,1
86,Coq au Vin,France,165,18,8,4,Maintenance,Dinner,1
86,Salmon en Papillote,France,180,22,10,2,Maintenance,Dinner,1
86,Boeuf Bourguignon,France,190,20,11,5,Maintenance,Dinner,1
86,Roasted Duck Breast,France,220,19,15,0,Maintenance,Dinner,1
86,Bouillabaisse (Fish),France,110,18,3,4,Maintenance,Dinner,1
86,Veal Blanquette,France,170,20,9,4,Maintenance,Dinner,1
86,Steamed Asparagus,France,20,2,0.1,4,Maintenance,Dinner,0
86,Baked Camembert (Small),France,290,18,24,1,Maintenance,Dinner,1
86,Provencal Sea Bass,France,130,22,4,0,Maintenance,Dinner,1
86,Chicken Fricassee,France,160,18,9,3,Maintenance,Dinner,1
87,Acai Bowl (Unsweetened),Brazil,100,2,5,14,Weight Loss,Breakfast,1
87,Pao de Queijo (Small),Brazil,310,6,18,34,Weight Loss,Breakfast,0
87,Tapioca with Cheese,Brazil,180,4,6,30,Weight Loss,Breakfast,0
87,Papaya Fruit,Brazil,43,0.5,0.1,11,Weight Loss,Breakfast,1
87,Bolo de Fuba (Corn),Brazil,320,5,14,45,Weight Loss,Breakfast,0
87,Grilled Pineapple,Brazil,50,0.5,0.2,13,Weight Loss,Breakfast,1
87,Scrambled Eggs (2),Brazil,145,12,10,1,Weight Loss,Breakfast,1
87,Whole Wheat Bread,Brazil,250,9,3,48,Weight Loss,Breakfast,0
87,Couscous (Nordestino),Brazil,110,4,0.5,23,Weight Loss,Breakfast,1
87,Fruit Smoothie,Brazil,60,2,0.5,12,Weight Loss,Breakfast,1
87,Feijoada (Lean Version),Brazil,170,14,9,10,Weight Loss,Lunch,0
87,Moqueca (Fish Stew),Brazil,150,12,9,6,Weight Loss,Lunch,1
87,Picanha (Lean Fat Cap),Brazil,240,25,15,0,Weight Loss,Lunch,0
87,Chicken Coxinha (Baked),Brazil,220,12,10,22,Weight Loss,Lunch,0
87,Rice and Black Beans,Brazil,130,6,1,25,Weight Loss,Lunch,1
87,Grilled Chicken Breast,Brazil,165,31,3.6,0,Weight Loss,Lunch,0
87,Shrimp Bobo,Brazil,180,15,11,8,Weight Loss,Lunch,0
87,Hearts of Palm Salad,Brazil,30,2,0.2,5,Weight Loss,Lunch,1
87,Roasted Pumpkin,Brazil,50,1,2,8,Weight Loss,Lunch,1
87,Farofa (Toasted Cassava),Brazil,350,3,12,60,Weight Loss,Lunch,0
87,Churrasco Skewer,Brazil,230,26,14,0,Weight Loss,Dinner,0
87,Baked Snapper,Brazil,120,23,3,0,Weight Loss,Dinner,1
87,Chicken Stroganoff,Brazil,190,16,12,7,Weight Loss,Dinner,0
87,Mandioka (Boiled Yuca),Brazil,160,1.5,0.3,38,Weight Loss,Dinner,0
87,Mixed Green Salad,Brazil,20,2,0.2,4,Weight Loss,Dinner,1
87,Grilled Lobster Tail,Brazil,110,22,2,1,Weight Loss,Dinner,1
87,Beef Kofta (Brazilian),Brazil,210,22,13,1,Weight Loss,Dinner,0
87,Sauteed Kale (Couve),Brazil,50,3,3,6,Weight Loss,Dinner,1
87,Garlic Shrimp,Brazil,130,20,5,2,Weight Loss,Dinner,1
87,Veggie Moqueca,Brazil,110,4,7,9,Weight Loss,Dinner,1
88,Pan con Tomate,Spain,180,5,8,24,Muscle Gain,Breakfast,0
88,Spanish Tortilla (Lean),Spain,160,6,10,12,Muscle Gain,Breakfast,0
88,Fresh Orange Juice,Spain,45,1,0.1,10,Muscle Gain,Breakfast,0
88,Manchego & Grapes,Spain,210,12,15,8,Muscle Gain,Breakfast,0
88,Boiled Egg with Ham,Spain,200,18,14,1,Muscle Gain,Breakfast,0
88,Greek Yogurt with Figs,Spain,120,8,4,14,Muscle Gain,Breakfast,0
88,Whole Wheat Toast & Oil,Spain,260,8,10,34,Muscle Gain,Breakfast,0
88,Grilled Peaches,Spain,60,1,0.2,15,Muscle Gain,Breakfast,0
88,Ensaimada (Small),Spain,360,6,18,45,Muscle Gain,Breakfast,0
88,Churros (Plain),Spain,340,4,20,38,Muscle Gain,Breakfast,0
88,Seafood Paella,Spain,165,10,5,22,Muscle Gain,Lunch,0
88,Gazpacho Soup,Spain,50,1,3,5,Muscle Gain,Lunch,0
88,Grilled Hake Fish,Spain,110,22,2,0,Muscle Gain,Lunch,1
88,Lentil Stew (Lentejas),Spain,120,8,4,15,Muscle Gain,Lunch,0
88,Jamon Iberico (Lean),Spain,310,32,20,0,Muscle Gain,Lunch,1
88,Russian Salad (Lean),Spain,180,5,12,14,Muscle Gain,Lunch,0
88,Grilled Squid (Sepia),Spain,100,18,2,2,Muscle Gain,Lunch,0
88,Chickpea & Spinach,Spain,140,7,6,15,Muscle Gain,Lunch,0
88,Salmorejo Soup,Spain,95,3,6,9,Muscle Gain,Lunch,0
88,Pisto Manchego (Veg),Spain,85,2,5,9,Muscle Gain,Lunch,0
88,Gambas al Ajillo,Spain,140,20,7,2,Muscle Gain,Dinner,1
88,Roasted Chicken Breast,Spain,165,31,4,0,Muscle Gain,Dinner,1
88,Baked Sea Bream,Spain,130,22,4,0,Muscle Gain,Dinner,1
88,Grilled Pork Loin,Spain,170,26,7,0,Muscle Gain,Dinner,1
88,Spanish Meatballs (Lean),Spain,210,18,12,8,Muscle Gain,Dinner,0
88,Stuffed Mushrooms,Spain,110,5,8,6,Muscle Gain,Dinner,0
88,Grilled Asparagus,Spain,25,2,0.1,4,Muscle Gain,Dinner,0
88,Baked Cod with Tomato,Spain,105,22,1,2,Muscle Gain,Dinner,1
88,Beef tenderloin,Spain,220,28,12,0,Muscle Gain,Dinner,1
88,Seafood Zarzuela,Spain,150,20,6,4,Muscle Gain,Dinner,1
89,Greek Yogurt & Honey,Greece,115,9,4,12,Muscle Gain,Breakfast,0
89,Spanakopita (Baked),Greece,240,7,15,20,Muscle Gain,Breakfast,0
89,Boiled Egg & Olives,Greece,180,10,15,2,Muscle Gain,Breakfast,0
89,Whole Wheat Rusks,Greece,310,10,3,62,Muscle Gain,Breakfast,0
89,Feta Cheese Omelette,Greece,190,13,15,1,Muscle Gain,Breakfast,0
89,Fresh Figs,Greece,74,1,0.3,19,Muscle Gain,Breakfast,0
89,Tahini on Toast,Greece,280,9,18,22,Muscle Gain,Breakfast,0
89,Cucumber and Tomato,Greece,25,1,0.2,5,Muscle Gain,Breakfast,0
89,Baked Rice Pudding,Greece,130,4,3,22,Muscle Gain,Breakfast,0
89,Grapefruit with Mint,Greece,42,0.8,0.1,11,Muscle Gain,Breakfast,0
89,Greek Salad (Horiatiki),Greece,110,4,9,5,Muscle Gain,Lunch,0
89,Chicken Souvlaki,Greece,160,24,6,1,Muscle Gain,Lunch,1
89,Moussaka (Healthy Style),Greece,180,10,11,12,Muscle Gain,Lunch,0
89,Lentil Soup (Fakes),Greece,105,8,3,14,Muscle Gain,Lunch,0
89,Grilled Octopus,Greece,160,30,2,0,Muscle Gain,Lunch,1
89,Stuffed Grape Leaves,Greece,140,4,8,15,Muscle Gain,Lunch,0
89,Baked Cod with Herbs,Greece,110,22,2,0,Muscle Gain,Lunch,1
89,Chickpea Stew,Greece,130,7,4,18,Muscle Gain,Lunch,0
89,Roasted Eggplant Dip,Greece,75,2,5,7,Muscle Gain,Lunch,0
89,Shrimp Saganaki,Greece,140,18,6,4,Muscle Gain,Lunch,0
89,Lamb Chops (Trimmed),Greece,260,25,18,0,Muscle Gain,Dinner,1
89,Baked Sea Bream,Greece,130,22,4,0,Muscle Gain,Dinner,1
89,Chicken Gyro Plate (Lean),Greece,190,22,10,3,Muscle Gain,Dinner,1
89,Stuffed Peppers (Gemista),Greece,110,6,4,14,Muscle Gain,Dinner,0
89,Beef Stifado Stew,Greece,180,20,10,4,Muscle Gain,Dinner,1
89,Grilled Sardines,Greece,200,25,11,0,Muscle Gain,Dinner,1
89,Gigantes Plaki (Beans),Greece,125,7,4,16,Muscle Gain,Dinner,0
89,Roasted Chicken & Lemon,Greece,160,24,7,2,Muscle Gain,Dinner,1
89,Grilled Squid,Greece,95,18,2,1,Muscle Gain,Dinner,0
89,Vegetable Briam,Greece,85,2,5,9,Muscle Gain,Dinner,0
90,Acai Bowl (Unsweetened),Brazil,100,2,5,14,Weight Loss,Breakfast,1
90,Pao de Queijo (Small),Brazil,310,6,18,34,Weight Loss,Breakfast,0
90,Tapioca with Cheese,Brazil,180,4,6,30,Weight Loss,Breakfast,0
90,Papaya Fruit,Brazil,43,0.5,0.1,11,Weight Loss,Breakfast,1
90,Bolo de Fuba (Corn),Brazil,320,5,14,45,Weight Loss,Breakfast,0
90,Grilled Pineapple,Brazil,50,0.5,0.2,13,Weight Loss,Breakfast,1
90,Scrambled Eggs (2),Brazil,145,12,10,1,Weight Loss,Breakfast,1
90,Whole Wheat Bread,Brazil,250,9,3,48,Weight Loss,Breakfast,0
90,Couscous (Nordestino),Brazil,110,4,0.5,23,Weight Loss,Breakfast,1
90,Fruit Smoothie,Brazil,60,2,0.5,12,Weight Loss,Breakfast,1
90,Feijoada (Lean Version),Brazil,170,14,9,10,Weight Loss,Lunch,0
90,Moqueca (Fish Stew),Brazil,150,12,9,6,Weight Loss,Lunch,1
90,Picanha (Lean Fat Cap),Brazil,240,25,15,0,Weight Loss,Lunch,0
90,Chicken Coxinha (Baked),Brazil,220,12,10,22,Weight Loss,Lunch,0
90,Rice and Black Beans,Brazil,130,6,1,25,Weight Loss,Lunch,1
90,Grilled Chicken Breast,Brazil,165,31,3.6,0,Weight Loss,Lunch,0
90,Shrimp Bobo,Brazil,180,15,11,8,Weight Loss,Lunch,0
90,Hearts of Palm Salad,Brazil,30,2,0.2,5,Weight Loss,Lunch,1
90,Roasted Pumpkin,Brazil,50,1,2,8,Weight Loss,Lunch,1
90,Farofa (Toasted Cassava),Brazil,350,3,12,60,Weight Loss,Lunch,0
90,Churrasco Skewer,Brazil,230,26,14,0,Weight Loss,Dinner,0
90,Baked Snapper,Brazil,120,23,3,0,Weight Loss,Dinner,1
90,Chicken Stroganoff,Brazil,190,16,12,7,Weight Loss,Dinner,0
90,Mandioka (Boiled Yuca),Brazil,160,1.5,0.3,38,Weight Loss,Dinner,0
90,Mixed Green Salad,Brazil,20,2,0.2,4,Weight Loss,Dinner,1
90,Grilled Lobster Tail,Brazil,110,22,2,1,Weight Loss,Dinner,1
90,Beef Kofta (Brazilian),Brazil,210,22,13,1,Weight Loss,Dinner,0
90,Sauteed Kale (Couve),Brazil,50,3,3,6,Weight Loss,Dinner,1
90,Garlic Shrimp,Brazil,130,20,5,2,Weight Loss,Dinner,1
90,Veggie Moqueca,Brazil,110,4,7,9,Weight Loss,Dinner,1
91,Masala Dosa,India,170,4,7,26,Maintenance,Breakfast,0
91,Poha,India,160,3,4,28,Maintenance,Breakfast,0
91,Idli,India,130,4,0.5,28,Maintenance,Breakfast,0
91,Upma,India,180,5,8,25,Maintenance,Breakfast,0
91,Sprouted Moong,India,105,7,0.5,19,Maintenance,Breakfast,0
91,Oatmeal Upma,India,140,5,4,22,Maintenance,Breakfast,0
91,Egg Bhurji,India,160,12,11,2,Maintenance,Breakfast,1
91,Dhokla,India,160,6,4,26,Maintenance,Breakfast,0
91,Fruit Salad,India,50,1,0.3,12,Maintenance,Breakfast,0
91,Almonds and Walnuts,India,600,20,52,18,Maintenance,Breakfast,1
91,Palak Paneer,India,160,9,12,6,Maintenance,Lunch,0
91,Chicken Biryani (Lean),India,195,12,8,23,Maintenance,Lunch,1
91,Rajma (Kidney Beans),India,135,6,3,24,Maintenance,Lunch,0
91,Fish Curry,India,145,15,8,4,Maintenance,Lunch,1
91,Mixed Vegetable Curry,India,110,3,6,12,Maintenance,Lunch,0
91,Dal Tadka,India,115,7,4,15,Maintenance,Lunch,0
91,Curd Rice,India,130,3,4,20,Maintenance,Lunch,0
91,Tandoori Fish,India,120,20,4,1,Maintenance,Lunch,1
91,Millet Roti,India,250,8,2,50,Maintenance,Lunch,0
91,Cabbage Sabzi,India,60,2,3,8,Maintenance,Lunch,0
91,Tandoori Chicken,India,150,24,5,1,Maintenance,Dinner,1
91,Yellow Moong Dal,India,100,7,2,14,Maintenance,Dinner,0
91,Roasted Baingan Bharta,India,80,2,5,8,Maintenance,Dinner,0
91,Lean Mutton Curry,India,210,18,14,4,Maintenance,Dinner,1
91,Stir Fried Paneer,India,230,18,16,4,Maintenance,Dinner,1
91,Soybean Curry,India,150,14,7,10,Maintenance,Dinner,1
91,Lauki Sabzi,India,45,1,2,6,Maintenance,Dinner,0
91,Chicken Saag,India,140,18,7,4,Maintenance,Dinner,1
91,Boiled Brown Rice,India,110,3,1,23,Maintenance,Dinner,0
91,Kadhai Mushroom,India,100,4,7,6,Maintenance,Dinner,0
92,Greek Yogurt (Fat Free),USA,59,10,0.4,3.6,Muscle Gain,Breakfast,0
92,Steel Cut Oats,USA,70,3,1.5,12,Muscle Gain,Breakfast,0
92,Scrambled Egg Whites,USA,52,11,0.2,0.7,Muscle Gain,Breakfast,0
92,Whole Grain Toast,USA,250,12,4,42,Muscle Gain,Breakfast,0
92,Blueberries,USA,57,0.7,0.3,14,Muscle Gain,Breakfast,0
92,Turkey Bacon,USA,230,20,15,1,Muscle Gain,Breakfast,1
92,Cottage Cheese,USA,98,11,4,3,Muscle Gain,Breakfast,0
92,Avocado Toast,USA,160,4,12,12,Muscle Gain,Breakfast,0
92,Peanut Butter on Apple,USA,110,3,8,10,Muscle Gain,Breakfast,0
92,Green Smoothie,USA,50,2,0.5,10,Muscle Gain,Breakfast,0
92,Grilled Chicken Breast,USA,165,31,3.6,0,Muscle Gain,Lunch,1
92,Tuna Salad (Light),USA,120,20,4,0,Muscle Gain,Lunch,1
